no;name;description;image_link;price;rating;merchant
79;Samsung Galaxy A22 6/128 GB Garasi Resmi SEIN - Hitam;"Ready Stock *11 Desember 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type Super AMOLED, 90Hz, 600 nits (HDR)
Size 6.4 inches, 98.9 cm2 (~84.3% screen-to-body ratio)
PLATFORM OS Android 11, One UI Core 3.1
CPU Octa-core (2x2.0 GHz & 6x1.8 GHz)
MEMORY Card slot microSDXC (dedicated slot)
Internal 128GB 6GB RAM
MAIN CAMERA Quad 48 MP, f/1.8, (wide), PDAF, OIS
8 MP, f/2.2, 123˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
SELFIE CAMERA Single 13 MP, f/2.2, (wide), 1/3.1"", 1.12µm
BATTERY Type Li-Po 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/6/d13df955-8cb4-46df-aac8-776f99451d9b.jpg.webp?ect=4g;2860000;5;Gudang-HP
80;XIAOMI POCO F3 5G 8/256 GB , POCO F3 6/128 GB ORIGINAL GARANSI RESMI - 6GB 128GB, OCEAN BLUE;"STR STORE READY STOCK
100% ORIGINAL
100% NEW
100% GARANSI RESMI

NETWORK
TechnologyGSM / HSPA / LTE / 5G

BODY
Dimensions163.7 x 76.4 x 7.8 mm (6.44 x 3.01 x 0.31 in)
Weight196 g (6.91 oz)
BuildGlass front (Gorilla Glass 5), glass back (Gorilla Glass 5), plastic frame
SIMDual SIM (Nano-SIM, dual stand-by)

DISPLAY
TypeAMOLED, 120Hz, HDR10+, 1300 nits (peak)
Size6.67 inches, 107.4 cm2 (~85.9% screen-to-body ratio)
Resolution1080 x 2400 pixels, 20:9 ratio (~395 ppi density)
ProtectionCorning Gorilla Glass 5

PLATFORM
OSAndroid 11, MIUI 12 for POCO
ChipsetQualcomm SM8250-AC Snapdragon 870 5G (7 nm)
CPUOcta-core (1x3.2 GHz Kryo 585 & 3x2.42 GHz Kryo 585 & 4x1.80 GHz Kryo 585)
GPUAdreno 650

MEMORY
Card slotNo
Internal 256GB, 8GB RAM UFS 3.1

MAIN CAMERA
Triple48 MP, f/1.8, 26mm (wide), 1/2"", 0.8µm, PDAF
8 MP, f/2.2, 119˚ (ultrawide)
5 MP, f/2.4, 50mm (macro), 1/5.0"", 1.12µm, AF
FeaturesLED flash, HDR, panorama
Video4K@30fps, 1080p@30/60/120/240/960fps, gyro-EIS

SELFIE CAMERA
Single20 MP, f/2.5, (wide), 1/3.4"", 0.8µm
FeaturesHDR
Video1080p@30fps, 720p@120fps

SOUND
LoudspeakerYes, with stereo speakers
3.5mm jackNo 24-bit/192kHz audio

COMMS
WLANWi-Fi 802.11 a/b/g/n/ac/6, dual-band, Wi-Fi Direct, hotspot
Bluetooth5.1, A2DP, LE
GPSYes, with dual-band A-GPS, GLONASS, BDS, GALILEO, QZSS, NavIC
NFCYes
Infrared portYes
RadioNo
USBUSB Type-C 2.0, USB On-The-Go

FEATURES
SensorsFingerprint (side-mounted), accelerometer, gyro, proximity, compass, color spectrum

BATTERY
TypeLi-Po 4520 mAh, non-removable
ChargingFast charging 33W, 100% in 52 min (advertised)
Power Delivery 3.0
Quick Charge 3+

MISC
Colors Arctic White, Night Black";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/4/28/906eaed1-343e-4c2e-8496-1c8b40a56f2a.png.webp?ect=4g;4850000;5;STR-STORE
81;Samsung Galaxy A52 8/128 GB Garansi Resmi SEIN - Hitam;"Ready Stock *11 Desember 2021

SIM Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type Super AMOLED, 90Hz, 800 nits (peak)
Size 6.5 inches, 102.0 cm2 (~84.9% screen-to-body ratio)
PLATFORM OS Android 11, One UI 3.1
Chipset Qualcomm SM7125 Snapdragon 720G (8 nm)
CPU Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)
GPU Adreno 618
Internal 128GB 8GB RAM,
MAIN CAMERA Quad 64 MP, 12 MP, 5 MP, 5 MP,
SELFIE CAMERA Single 32 MP,
BATTERY Type Li-Po 4500 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/ed5f7636-2527-433b-849e-c3e2b744c807.jpg.webp?ect=4g;4692000;4.9;Gudang-HP
82;Samsung Galaxy A32 6/128 GB Garansi Resmi SEIN - Putih;"Ready Stock *11 Desember 2021


SIM Single SIM (Nano-SIM) or Dual SIM (Nano-SIM, dual stand-by)
Size 6.4 inches, 98.9 cm2 (~84.6% screen-to-body ratio)
PLATFORM OS Android 11, One UI 3.1
Chipset Mediatek Helio G80 (12 nm)
CPU Octa-core (2x2.0 GHz Cortex-A75 & 6x1.8 GHz Cortex-A55)
GPU Mali-G52 MC2
Internal 128GB 6GB RAM,
MAIN CAMERA Quad 64 MP, 8 MP, 5 MP, 5 MP,
SELFIE CAMERA Single 20 MP,
BATTERY Type Li-Ion 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/20/16a8b26e-44e9-44b3-943c-85b315f27833.jpg.webp?ect=4g;3436000;5;Gudang-HP
83;Samsung Galaxy A72 8/128 GB Garansi Resmi - Putih;"Ready Stock *11 Desember 2021

SIM Single SIM (Nano-SIM) or Hybrid Dual SIM (Nano-SIM, dual stand-by)
DISPLAY Type Super AMOLED, 90Hz, 800 nits (peak)
Size 6.7 inches, 108.4 cm2 (~84.9% screen-to-body ratio)
PLATFORM OS Android 11, One UI 3.1
Chipset Qualcomm SM7125 Snapdragon 720G (8 nm)
CPU Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)
GPU Adreno 618
Internal 128GB 6GB RAM, 256GB 8GB RAM
MAIN CAMERA Quad 64 MP, 8 MP, 12 MP, 5 MP,
SELFIE CAMERA Single 32 MP,
BATTERY Type Li-Ion 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/b8be7ea9-9875-45c5-85a9-88ab057c7be9.jpg.webp?ect=4g;5241000;4.9;Gudang-HP
84;Evercoss M6A 4/32 Ram 4GB Internal 32GB Garansi Resmi - Ram 3/16 GB;"Deskripsi EVERCOSS M6A 4/32GB dan 3/16GB 100% ORIGINAL GARANSI RESMI 1 TAHUN

Silahkan dipilih sesuai varian


100% Garansi Resmi 1 tahun
100% Baru dan Original

Layar 6.088 inch water drop screeen
Octa core Prosesor
Ram 4GB /3gb Internal 16GB / 32gb
Camera 8mp + Triple back kamera
selfi cam 8mp
Bateray 3200mahAndroid 10
Dual sim
Jaringan 4G LTE
Wifi
Bluetooth
GPS
Suport OTG";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/29/efaac26b-8732-481e-95c8-dc4e2172334e.jpg.webp?ect=4g;875000;4.9;dk-cell
85;Samsung S21 Ultra 5G 16/256 12/512 GB Galaxy Kamera 8K RAM 16 ROM 256 - 12/128GB Black, Non Bundling;"OS : Android 11, One UI 3.1, Chipset: Octa Core Processor

Quad Rear Camera :
- 108 MP (2nd gen), f/1.8, 26mm, OIS
- 10 MP, f/4.9, 240mm, OIS,
- 10 MP, f/2.4, 70mm,- 12 MP, f/2.2, 13mm, 1/2.55"",
LED flash, auto-HDR, panorama
Video 8K@24/30fps, 4K@30/60fps, 1080p@30/60/240fps, 720p@960fps, HDR10+, stereo sound rec., gyro-EIS & OIS

- 40 MP, f/2.2, 26mm

Dual video call, Auto-HDR,

Bluetooth : 5.1, A2DP, LE
GPS : Yes, with A-GPS, GLONASS, BDS, GALILEO
NFC : Yes

Battery
Li-Po 5000 mAh, non-removable
Fast charging 25W

GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 1x Klaim

Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian).

Format:
1. Nama Lengkap
2. Email
3. Nomor HP
4. Type dan warna HP
5. Imei HP
6. Nomor Invoice

Dapatkan penawaran Special Proteksi senilai harga HP melalui Bundle Device (Bundling Proteksi).

Benefit:
- Proteksi : Layar, Baterai, Konektor
- Limit Proteksi senilai harga handphone
- Selama 12 bulan
- Klaim lebih dari 1 kali selama limit tersedia

Penawaran hanya berlaku saat pembelian Bersama proteksi (Bundle Pembelian Device dan Proteksi) :
a. Rp 80.000 --> Rp 55.000,- HP di bawah 6 juta
b. Rp 225.000 --> Rp. 175.000,- HP di atas 6 juta


Benefit lainnya!!!

GRATIS Paket Data
• Kuota utama : 1GB/bulan selama 12 bulan
• Cukup isi ulang min Rp 20.000, pulsa tidak terpotong, Masa aktif paket : 14 hari
• Kuota dapat digunakan untuk seluruh akses data (Main Quota)

Terima Kasih sudah berbelanja di Toko kami";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/1/d5399c7f-cfe3-4dec-97cc-f9783245ecd0.jpg.webp?ect=4g;15899000;4.9;SUPER_GADGET
86;Samsung Galaxy A52 8/128 RAM 8GB Internal 128GB Garansi Resmi SEIN - Hitam;"Garansi Resmi Samsung Indonesia

Resmi IMEI sudah terdaftar
Check imei : https://www.kemenperin.go.id/imei/
Jadi saat hp diaktifkan / dipakai otomatis GARANSI Berlaku

NOTE : SAMSUNG PASTI BUKA SEGEL /SEGEL ULANG DAN REPACK UNTUK PENGAKTIFAN GARANSI, MEMBELI BERARTI SETUJU

Agar mengurangi Resiko Kerusakan saat pengiriman Paket, disarankan untuk order ini juga ya gan
- Extra Bubble wrap


- Extra Box


Spesifikasi A52 8GB / 128 GB

Layar Super AMOLED 6,5 inci (1.080 x 2.400 piksel) Infinity-O display, refresh rate 90Hz, aspek rasio 20:9, Corning Gorilla Glass 5
Dimensi 159,9 x 75,1 x 8,4 mm
Bobot 189 gram
System-on-chip Qualcomm Snapdragon 720G (8 nm) GPU Adreno 618
CPU Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)
Sistem Operasi Android 11, One UI 3.1

RAM/Internal Storage, (8GB/128 GB)
SIM Dual-SIM hybrid (microSD hingga 1 TB) NFC

Kamera Depan 32 MP (f/2.2, 26mm)
Kamera Belakang 64 MP wide (f/1.8, 26mm) PDAF, OIS 12 MP ultrawide (f/2.2, 123 derajat) 5 MP macro (f/2.4) 5 MP depth (f/2.4)

Baterai 4.500 mAh (Fast Charging 25 Watt)
Fitur Lainnya IP 67, Bluetooth 5.0, Optical Fingerprint Under Display, Game Booster, Wi-Fi 802.11 a/b/g/n/ac,
USB Type-C, port jack audio 3,5 mm, Face Recognition, perekaman video 4K Warna";https://i.ytimg.com/vi/undefined/default.jpg?ect=4g;4685000;4.9;Vote VIP
87;Samsung M12 4/64 GB Garasi Resmi SEIN - Hijau;"Ready Stok *11 Desember 2021


SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.5 inches
PLATFORM OS Android 11, One UI Core 3.1
Chipset Exynos 850 (8nm)
CPU Octa-core (4x2.0 GHz Cortex-A55 & 4x2.0 GHz Cortex-A55)
GPU Mali-G52
MEMORY Internal 64GB 4GB RAM
MAIN CAMERA Quad 48 MP, 5 MP,2 MP,2 MP,
SELFIE CAMERA Single 8 MP,
BATTERY Type Li-Po 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/04fb9882-da03-4c76-b5a8-95f38c103caa.jpg.webp?ect=4g;1892000;4.9;Gudang-HP
88;Oppo Reno 5 8GB+128GB Garansi Resmi Oppo 1 Tahun - Black;"Oppo Reno 5 8GB+128GB Garansi Resmi Oppo 1 Tahun

Keterangan
- Sepaker adalah Home Theater speaker Oase


Network
Technology
GSM / HSPA / LTE
Launch
Announced 2020, December 31
Status Available. Released 2021, January 09
Body
Dimensions 159.1 x 73.3 x 7.7 mm (6.26 x 2.89 x 0.30 in)
Weight 171 g (6.03 oz)
SIM
Dual SIM (Nano-SIM, dual stand-by)
Display
Type AMOLED, 90Hz, 430 nits (typ), 600 nits (peak)
Size 6.43 inches, 99.8 cm2 (~85.6% screen-to-body ratio)
Resolution 1080 x 2400 pixels, 20:9 ratio (~409 ppi density)
Protection Corning Gorilla Glass 3
Platform
OS Android 11, ColorOS 11.1
Chipset Qualcomm SM7125 Snapdragon 720G (8 nm)
CPU Octa-core (2x2.3 GHz Kryo 465 Gold & 6x1.8 GHz Kryo 465 Silver)
GPU Adreno 618
Memory
Card slot microSDXC (dedicated slot)
Internal 128GB 8GB RAM
Main Camera
Quad 64 MP, f/1.7, 26mm (wide), 1/1.73"", 0.8µm, PDAF
8 MP, f/2.2, 119˚ (ultrawide), 1/4.0"", 1.12µm
2 MP, f/2.4, (macro)
2 MP, f/2.4, (depth)
Features
LED flash, HDR, panorama
Video 4K@30fps, 1080p@30/60/120fps; gyro-EIS, HDR
Selfie camera
Single 44 MP, f/2.4, 24mm (wide)
Features HDR
Video 1080p@30/120fps, gyro-EIS
Sound
Loudspeaker Yes
3.5mm jack Yes
Comms
WLAN Wi-Fi 802.11 a/b/g/n/ac, dual-band, Wi-Fi Direct, hotspot
Bluetooth 5.1, A2DP, LE, aptX HD
GPS Yes, with A-GPS, GLONASS, GALILEO, QZSS, BDS
NFC Yes
Radio Unspecified
USB
USB Type-C, USB On-The-Go
Features
Sensors Fingerprint (under display, optical), accelerometer, gyro, proximity, compass
Battery
Type Li-Po 4310 mAh, non-removable
Charging Fast charging 50W";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/7/28/4781ea80-79af-4869-a48e-54dde522ee5e.jpg.webp?ect=4g;4059000;4.9;36shop
89;Iphone XR Garansi Resmi Ibox - Hitam, 64 New Package;"Promo Price sesuai stok yang tersedia
Unit baru dan terbatas
Silahkan cekout jika stok masih ada


Iphone XR - Garansi Resmi Apple
Green Peel
New Product
Garansi Resmi Apple indonesia

Kode BARANG 64,128 Hitam ID/A

Product Air Pods pro Garansi Resmi
mungkin anda menyukainya


- Prodak Garansi 364 Hari
( Tidak Sampai Setahun )
Pada saat Aktifasi Connect Wifi

yang dipake dan diliat saat Claimb Garansi Adalah
Tgl Estimasi Expired Atau Nota Pembelian

Mohon Melalukan Pengecekan pada saat pembelian - sebelum Aktifasi

Untuk Pengecekan Bisa untuk Link
https://checkcoverage.apple.com

Perhatian !!
Mohon teliti pada saat menerima produk ,
Silahkan lalukan pengecekan status aktivasi terlebih dahulu , melalui link di bawah ini :
https://checkcoverage.apple.com/

Garansi Resmi
Tidak ada Garansi Toko
Dengan Mengaktifkan Prodak , Pembeli Wajib Mengikuti Kebijakan
Dan Garansi yg tertera

jam Operasional kami setiap harinya jam 11:30 - 18:30 Wib .
untuk pengiriman Gosend/ Grab maksimal setiap harinya terakhir jam 15:45Wib

prodak harus di asuransikan dari pihak penjual dan penbeli.
imei terdaftar di menki info.


ulasan Toko:


Prodak Prodak Lainnya:
PowerBank Original


Tambahkan Apple Adapter:


Tambahkan Apple Earpods:


Tambahkan Silikon:


Tambahkan Tempered Glass:


Tambahkan Lamina Tempered Glass:


Tambahkan Anti Gores Hydrogel:";https://images.tokopedia.net/img/cache/500-square/attachment/2021/3/24/65580410/65580410_85c2e463-77ee-4b49-9961-b1ab60aa6fef.jpg.webp?ect=4g;8649000;5;PT Pratama Sntra Semesta
90;oppo F9 handphone 6GB+128GB kamera hp 25MP+16MP smartphone - Ungu;"Selamat datang di toko kami. Jika perlu, silakan berkonsultasi dengan layanan pelanggan kami dan catat alamat email Anda. Kami akan memberi Anda unboxing video dari ponsel. Terima kasih telah memilih titik ini dan semoga Anda hidup bahagia!

ColorOS 5.2
Generalis Anda
ColorOS 5.2 yang ditingkatkan, berdasarkan Android 8.1, menawarkan multitasking yang sebenarnya. Sekarang
Anda dapat mendengarkan musik dengan layar mati, mengidentifikasi objek apa pun melalui lensa
atau menangani pesan media sosial yang masuk saat bermain game.

Sepanjang masa
Daya tahan baterai
Dengan kapasitas baterai 3500mAh, F9 menggunakan baterai pintar
sistem manajemen untuk mencegah baterai habis. Dengan belajar dan
menetapkan pola dan kebiasaan penggunaan Anda dari waktu ke waktu, sistem
menutup aplikasi yang tidak aktif untuk menghemat daya. Sekarang, baterai Anda tahan lebih lama
Anda bisa lebih produktif sepanjang hari.

Kecantikan yang Terbenam
Edisi Starry Purple
Persis seperti langit yang bertabur bintang berkelap-kelip, keindahan yang luar biasa
OPPO F9 Starry Purple edition tidak bisa diabaikan, apalagi dengan
warna gradien yang luar biasa dan teknologi penyemprotan khusus.

Layar Tetesan Air
Tampilan Luas
Layar waterdrop F9 6,3 inci FHD +
menampilkan layar 90,8% dengan rasio aspek 19,5: 9. Revolusi dalam desain industri ini,
serta struktur terobosan yang didukung oleh 46 paten,
memberi Anda pandangan yang lengkap.

Kamera Belakang Ganda
Tangkap Foto Sempurna
Yang pertama dengan seri F, Dual Rear Camera memberikan keunggulan
efek kedalaman bidang. Sekarang, foto Anda dapat menceritakan kisah lengkapnya sendiri.";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/4/a9940c12-ccf8-4d6f-ac57-8ab8532ee63c.jpg.webp?ect=4g;1400000;4.6;lifestyle 3C
91;Xiaomi Official Redmi 9A 3/32GB 6.53" HD Mi Smartphone AI Face Unlock - Sky blue;"Xiaomi Official Store Garansi Resmi, IMEI Resmi
Redmi 9A memiliki layar imersif 6,53"" HD+ dengan layar besar, kamu dapat sepenuhnya membenamkan diri di dunia maya. Cahaya biru rendah untuk pengalaman melihat yang nyaman.
Redmi 9A memiliki baterai besar 5000mAh dengan 34 hari waktu siaga, baterai ini memberikan daya yang tahan lama. Baterai memiliki jumlah siklus pengisian daya hingga 1000,Daya tahan baterai meningkat25% dibandingkan dengan standar pasar.

Xiaomi Redmi 9A peningkatan daya pemrosesan. Prosesor MediaTek Helio G25 memberikan performa yang andal, memastikan pengalaman penggunaan yang lancar. Peningkatan daya pemrosesan. Prosesor MediaTek Helio G25 memberikan performa yang andal, memastikan pengalaman penggunaan yang lancar.

Redmi 9A mengabadikan memori indah dengan kamera AI 13 MP

Redmi 9A dapat membuka kunci dalam sekejap dengan AI Face Unlock!. Ponsel akan mengenali wajahmu dan membuka kunci dalam sekejap.Xiaomi Redmi 9A menggunakan layar baru yang diperhalus.

Warranty 24 Months

Spesifikasi:

Fitur: MediaTek Helio G25
Tampilan: 6,53'HD+ Layar Dot Drop
Baterai: 5000mAh (typ)
Kamera: 13MP belakang 5MP kamera selfie
Buka kunci: AI Face Unlock
Jaringan & Konektivitas:
Band jaringan
GSM B2/3/5/8
WCDMA B1/2/4/5/8
LTE-FDD B1/2/3/4/5/7/8/20/28
LTE-TDD B38/40/41(2535-2655MHz)
Jaringan nirkabel
Mendukung protokol: 802.11 b/g/n
Mendukung 2.4G Wi-Fi / Wi-Fi Direct
Mendukung Bluetooth 5.0
Mendukung radio FM (dengan headphone)
Port: Port pengisian daya micro USB | 3,5 mm port headphone
Navigasi & Positioning: • GPS • AGPS • GLONASS • Beidou
Sensor: • Motor getaran • Sensor jarak • Sensor cahaya ambient • Akselerometer
Multimedia: MP4 • MP3 • MKV • AAC
Audio: Output audio oleh 1712 speaker dengan kotak besar

Isi paket pembelian:
1 Redmi 9A
1 Adaptor
1 Pengisi daya 5V2A
1 Kabel Mikro-USB
Alat SIM ejektor
Kartu garansi
Panduan pengguna";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/4/6abe5a30-02a7-485e-a050-8561bdd7ce79.png.webp?ect=4g;1399000;4.9;Xiaomi Official Store
92;Samsung Galaxy A32 8/128 Garansi Resmi - Hitam;"SPESIFIKASI

OS Android
OS ver Android 11, One UI 3.0
SIM Nano SIM , Single SIM , Dual SIM , Dual Standby
CPU MediaTek MT6853 Dimensity 720 5G (7 nm)
Octa-core Cortex-A76 & Cortex-A55
Kecepatan CPU 2x2.0 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55
Memori Internal 128GB
RAM 8GB
Memori Eksternal microSD, up to 1TB
Baterai Li-Ion 5.000 mAh, non-removable
Fast charging 15W
Layar Ukuran Layar 6.5 inches
Resolusi Layar HD+ 720 x 1600 pixels
Network Tipe 2G , 3G , 4G (LTE) , 5G
2G GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 2 (dual-SIM model only)
3G HSDPA 850 / 900 / 1900 / 2100
4G (LTE) LTE (unspecified)
Speed HSPA 42.2/5.76 Mbps, LTE-A,
Kamera Kamera Belakang 48MP + 8MP + 5MP + 2MP
Kamera Depan 13MP
Lainnya Fitur Wi-Fi , Hotspot/Tethering , GPS , Bluetooth , Flash , Face Unlock , Fingerprint Scanner , NFC , 3.5mm Headphone Jack , Quad Cameras
Ukuran Dimensi 164,2 x 76,1 x 9,1 mm (6,46 x 3,00 x 0,36 in)
Berat 205 g (7.23 oz)";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/3/18/4b52bb80-d84a-4a91-a099-2bc2adc2fd22.jpg.webp?ect=4g;3650000;4.8;Best Phone Cell
93;Samsung A02 3/32 RAM 3 GB ROM 32 3GB 32GB 3/32 ORIGINAL Garansi Resmi - Black, Non Bundle;"Layar
6.5-inch HD+ TFT Infinity-V Display
Dimensi : 164 x 75.9 x 9.1 mm (6.46 x 2.99 x 0.36 in)
Kamera Belakang Utama : Main: 13MP, F1.9 Macro: 2MP, F2.4
Kamera Depan Selfie: 5MP, F2.0
Body 75.9 x 164.0 x 9.1mm 206g
Ram & Internal 3GB RAM ROM 32GB
MicroSD slot (up to 1TB)
* Available RAM may vary by country and region
.
Baterai : 5,000mAh (typical) 7.75W Charging
Sensor

Sensor Virtual Proximity Sensing, Accelerometer

Colors Black dan Gray

Audio Dolby Atmos

Network LTE
SIM 3 slots : 2 Nano SIM + MicroSD


GRATIS Perlindungan Layar Handphone senilai Rp 750.000 selama 1x Klaim

Mekanisme Aktivasi Proteksi Layar senilai 750.000 hanya mengirimkan data di chatbox (Maksimal 4 Hari Dari Tanggal Pembelian).

Format:
1. Nama Lengkap
2. Email
3. Nomor HP
4. Type dan warna HP
5. Imei HP
6. Nomor Invoice

Dapatkan penawaran Special Proteksi senilai harga HP melalui Bundle Device (Bundling Proteksi).

Benefit:
- Proteksi : Layar, Baterai, Konektor
- Limit Proteksi senilai harga handphone
- Selama 12 bulan
- Klaim lebih dari 1 kali selama limit tersedia

Penawaran hanya berlaku saat pembelian Bersama proteksi (Bundle Pembelian Device dan Proteksi) :
a. Rp 80.000 --> Rp 55.000,- HP di bawah 6 juta
b. Rp 225.000 --> Rp. 175.000,- HP di atas 6 juta


Benefit lainnya!!!

GRATIS Paket Data
• Kuota utama : 1GB/bulan selama 12 bulan
• Cukup isi ulang min Rp 20.000, pulsa tidak terpotong, Masa aktif paket : 14 hari
• Kuota dapat digunakan untuk seluruh akses data (Main Quota)

Terima Kasih sudah berbelanja di Toko kami";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/23/e11662e1-1ec1-44a5-90bb-d3bcf8e2a648.jpg.webp?ect=4g;1490000;4.9;SUPER_GADGET
94;Xiaomi Redmi 9c 4/64 GB Garansi Resmi - Biru;"Ready Stok *01 Desember 2021

Kardus & Bubble Warp :
https://www.tokopedia.com/gudang-hp/kardus-bubble-extra-packing

Anti Crack :
https://www.tokopedia.com/gudang-hp/tempered-glass-redmi-9c

Size 6.53 inches,400 nits typ. brightness (advertised)
PLATFORM OS Android 10, MIUI 12
Chipset MediaTek Helio G35 (12 nm)
CPU Octa-core
MEMORY Card slot microSDXC (dedicated slot)
Internal 64 GB, 4GB RAM
MAIN CAMERA Triple 13 MP,
Features LED flash, HDR
SELFIE CAMERA Single 5 MP, f/2.2, (wide), 1.12µm
Features HDR
SOUND Loudspeaker Yes
GPS Yes, with A-GPS, GLONASS, BDS
USB microUSB 2.0, USB On-The-Go
FEATURES Sensors Fingerprint (rear-mounted), accelerometer, proximity
BATTERY Type Li-Po 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/22/26bb0702-69f1-4ecf-a80b-f53fde22a34a.jpg.webp?ect=4g;1731000;5;Gudang-HP
95;Samsung Galaxy S20 FE - Processor Snapdragon 8GB/128GB - Cloud Lavender;"Samsung Galaxy S20 FE - Processor Snapdragon 8GB/128GB

Tersedia dalam 6 varian warna:
- Cloud White
- Cloud Lavender
- Cloud Red
- Cloud Orange
- Cloud Mint
- Cloud Navy

Spesifikasi:
- CPU Type : Snapdragon 865
- Size : 6.5""
- Technology : Super AMOLED
- Resolution : FHD+
- Rear Camera Resolution : 12.0 MP + 12.0 MP + 8.0 MP
- Main Camera Auto Focus : Yes
- Rear Camera - OIS : Yes
- Rear Camera - Zoom : Optical Zoom at 3x , Digital Zoom up to 30x
- Front Camera Resolution : 32.0 MP
- Front Camera Auto Focus : No
- Video Resolution : UHD 4K (3840 x 2160) @60fps
- RAM : 8GB
- ROM : 128GB
- SIM Tray : Dual-SIM
- Network Type : 4G
- USB Interface : USB Type-C
- USB Version : USB 3.2 Gen 1
- Earjack : USB Type-C
- Bluetooth Version : Bluetooth v5.0
- NFC : Yes
- Battery Capacity : 4500mAh
- SamsungDex Support : Yes";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/10/1/26662d05-4e60-495e-ba24-f62c970289c1.jpg.webp?ect=4g;6999000;4.9;Samsung Official Store
96;IPhone 12 Pro Garansi Resmi Ibox - Pasific Blue, 512 GB;"Tempered Glass Premium
https://tokopedia.link/j6yieGEoKlb


Green Peel
New Product
Garansi Resmi Apple indonesia


- Prodak Garansi 364 Hari
( Tidak Sampai Setahun )
Pada saat Aktifasi Connect Wifi

yang dipake dan diliat saat Claimb Garansi Adalah
Tgl Estimasi Expired Atau Nota Pembelian

Mohon Melalukan Pengecekan pada saat pembelian - sebelum Aktifasi


Garansi Resmi Apple
Tidak ada Garansi Toko
Dengan Mengaktifkan Prodak , Pembeli Wajib Mengikuti Kebijakan
Dan Garansi yg tertera

Tempered GLASS PREMIUM


CASE MAGSAFE Copy:


Tambahkan Apple Adapter::


Atau Variasi Lain Dari Adapter 20 watt Anker Adapter 20 Watt USB-C:


Tambahkan AirPods Pro:


Tambahkan Apple Earpods:



Tambahkan Lamina Tempered Glass:


Tambahkan Anti Gores Hydrogel:";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/11/2/36af7094-eb70-4be9-a55a-6b656ff1e5b2.png.webp?ect=4g;21680000;5;PT Pratama Sntra Semesta
97;Infinix Note 10 Pro 8/128 GB Garansi Resmi - Nodic Secret;"Ready Stok *11 Desember 2021

SIM Dual SIM (Nano-SIM, dual stand-by)
Size 6.95 inches
PLATFORM OS Android 11, XOS 7.6
Chipset Mediatek Helio G95 (12 nm)
CPU Octa-core (2x2.05 GHz Cortex-A76 & 6x2.0 GHz Cortex-A55)
GPU Mali-G76 MC4
MEMORY Internal 128GB 8GB RAM
MAIN CAMERA Quad 64 MP,8 MP,2 MP,2 MP
SELFIE CAMERA Single 16 MP
BATTERY Type Li-Po 5000 mAh, non-removable";https://images.tokopedia.net/img/cache/500-square/VqbcmM/2021/6/21/5fda4aa9-28f2-4156-ace0-6b6daadba525.jpg.webp?ect=4g;2687000;5;Gudang-HP
